YEAR,MO,DY,PS,QV2M,PRECTOTCORR,T2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
2018,3,17,100.84,11.66,0.22,28.41,5.57,5.52
2018,3,18,101,11.47,0.14,28.64,5.92,5.77
2018,3,19,101.12,8.85,0.03,27.53,6,5.83
2018,3,20,100.91,8.18,0,26.8,6.32,6.09
2018,3,21,100.8,9.77,0,27.51,6.15,6.01
2018,3,22,100.6,13.31,0,28.42,5.38,5.19
2018,3,23,100.62,14.4,0.08,29.44,4.82,4.45
2018,3,24,100.96,15.38,0.53,29.54,5.17,4.64
2018,3,25,101.12,14.04,0.31,29.7,5.08,4.6
2018,3,26,100.99,14.95,2.09,29.46,5.05,4.04
2018,3,27,100.82,12.7,0,29.98,5.69,5.11
2018,3,28,100.77,13.61,0,29.52,5.98,5.82
2018,3,29,100.73,15.44,0,29.44,5.72,5.52
2018,3,30,100.68,15.5,0,29.8,5.44,4.91
2018,3,31,100.79,15.69,1.83,28.82,4.99,4.06
2018,4,1,100.85,15.93,5.96,28.3,5.98,4.88
2018,4,2,101,14.1,9.05,26.05,5.39,3.37
2018,4,3,100.86,13,0.1,27.51,6.15,6.12
2018,4,4,100.7,14.53,0.52,28.18,6.39,6.14
2018,4,5,100.56,16.05,0.21,28.19,6.3,6.08
2018,4,6,100.69,16.36,0.31,28.74,5.88,5.24
2018,4,7,100.9,17.94,11.48,26.8,5.62,4.28
2018,4,8,101.01,16.54,4.11,26.62,6.07,5.84
2018,4,9,101,15.81,6.98,27.87,6.32,5.62
2018,4,10,100.86,15.44,5.95,28.29,5.99,5.74
2018,4,11,100.76,15.62,2.08,29.12,6.23,6.05
2018,4,12,100.68,15.93,7.67,29.19,6.22,5.46
2018,4,13,100.74,15.69,5.68,29.26,6.36,6.24
2018,4,14,100.64,15.81,2.63,30.48,6.51,6.27
2018,4,15,100.66,13.79,2.42,29.91,6.71,6.55
2018,4,16,100.71,15.44,0.07,30.46,6.85,6.78
2018,4,17,100.73,16.54,1.18,31.33,6.62,6.43
2018,4,18,100.61,16.97,5.3,30.44,6.59,5.48
2018,4,19,100.42,17.4,0.24,31.08,6.94,6.73
2018,4,20,100.42,18.01,0.02,31.24,6.9,6.56
2018,4,21,100.38,18.62,2.06,31.37,6.37,5.72
2018,4,22,100.51,18.74,2.19,30.9,6.15,4.63
2018,4,23,100.61,17.15,1.65,31.37,6.22,5.8
2018,4,24,100.57,15.14,0.51,31.34,6.67,6.27
2018,4,25,100.44,15.81,0,31.05,6.73,6.31
2018,4,26,100.54,17.03,4.72,30.42,6.53,5.64
2018,4,27,100.78,16.54,14.18,29.33,6.69,6.61
2018,4,28,100.71,15.62,0.95,29.95,6.34,5.02
2018,4,29,100.46,17.15,0.36,30.17,6.58,6.19
2018,4,30,100.5,17.82,11.62,29.88,6.26,4.58
2018,5,1,100.62,17.4,4.61,29.4,6.32,5.32
2018,5,2,100.66,17.64,2.16,29.55,6.72,5.66
2018,5,3,100.77,16.42,1.57,29.34,6.76,6.17
2018,5,4,100.67,16.6,0.41,30.19,6.57,5.85
2018,5,5,100.58,18.37,0.69,30.79,6.78,6.44
2018,5,6,100.53,18.92,0.07,31.54,6.64,5.88
2018,5,7,100.31,18.62,0.4,32.27,6.27,4.96
2018,5,8,100.24,18.86,0.42,32.83,6.48,6.2
2018,5,9,100.4,18.19,0.2,32.89,6.22,5.61
2018,5,10,100.66,17.4,0.5,32.23,6.25,4.37
2018,5,11,100.53,17.7,2.78,31.69,6.58,6.04
2018,5,12,100.56,17.27,1.54,31.26,6.61,5.95
2018,5,13,100.56,18.92,9.91,30.35,6.42,4.71
2018,5,14,100.64,18.19,8.78,29.58,6.35,5.97
2018,5,15,100.49,16.05,0.3,30.27,6.65,6.44
2018,5,16,100.39,18.25,13.98,29.19,6.23,3.65
2018,5,17,100.34,18.37,8.72,29.92,6.44,6.17
2018,5,18,100.24,18.55,4.87,31.15,6.31,4.69
2018,5,19,100.21,18.55,5.07,31.42,6.75,6.68
2018,5,20,100.33,18.31,0.45,31.25,6.29,4.46
2018,5,21,100.32,18.43,0.04,31.4,6.65,5.58
2018,5,22,100.39,19.29,10.89,30.58,6.18,4.38
2018,5,23,100.39,19.84,7.01,29.09,6.71,3.58
2018,5,24,100.3,19.47,0.22,29.61,6.09,4.97
2018,5,25,100.23,19.9,1.44,30.23,6.35,5.15
2018,5,26,100.25,19.71,0.27,30.5,6.54,5.87
2018,5,27,100.29,19.96,0.02,30.55,7.08,6.78
2018,5,28,100.06,19.17,0,31.01,6.84,5.61
2018,5,29,99.98,17.94,0.04,31.53,6.67,5.66
2018,5,30,100.06,17.94,0.09,31.66,6.25,5.57
2018,5,31,100.26,20.02,1.55,31.26,6.35,4.53
2018,6,1,100.48,20.69,18.09,28.95,6.38,3.2
2018,6,2,100.43,20.32,19.69,28.95,6.15,5.46
2018,6,3,100.13,20.57,0.3,29.86,6.02,5.12
2018,6,4,100.11,20.81,3.16,29.76,6.12,4.51
2018,6,5,100.34,20.32,4.62,29.08,6.79,4.65
2018,6,6,100.38,19.96,3.45,29.89,7.31,5.56
2018,6,7,100.07,20.39,7.24,30.21,7.39,6.28
2018,6,8,99.79,20.94,9.07,29.87,7.2,6.04
2018,6,9,99.5,20.81,17.11,29.62,6.71,4.03
2018,6,10,99.38,20.87,6.34,28.98,6.16,3.74
2018,6,11,99.26,21.79,9.69,30.51,5.94,3.22
2018,6,12,99.28,22.34,29.88,29.52,5.83,4.25
2018,6,13,99.39,21.12,2.86,30.67,6.12,5.77
2018,6,14,99.53,21.3,0.74,30.97,5.93,5.63
2018,6,15,99.68,20.08,0.02,32.47,6.66,6.33
2018,6,16,99.81,19.59,0.04,32.4,6.14,5.95
2018,6,17,99.84,19.59,0.76,30.69,6.18,4.08
2018,6,18,99.73,20.51,0.26,32.19,6.53,6.41
2018,6,19,99.83,20.51,0.19,31.7,6.62,5.12
2018,6,20,100.07,22.46,2.72,30.23,6.26,3.33
2018,6,21,100.17,20.94,7.46,29.33,5.96,3.59
2018,6,22,100.1,20.45,1.69,29.26,6.61,5.06
2018,6,23,100.06,21.18,5.21,28.92,6.84,2.73
2018,6,24,99.97,21.18,12.52,28.92,5.22,1.27
2018,6,25,99.84,21.85,40.07,28.69,4.96,0.54
2018,6,26,99.82,20.57,39.09,27.83,5.65,2.97
2018,6,27,99.8,20.94,16.93,28,6.41,4.14
2018,6,28,100.13,20.39,4.06,28.03,7.07,5.49
2018,6,29,100.19,20.08,2.83,28.84,7.15,4.91
2018,6,30,100.15,20.51,0.11,29.29,6.93,5.45
2018,7,1,100.13,21.12,2.34,29.17,6.48,4.98
2018,7,2,100.03,21.06,1.62,29.12,6.42,4.88
2018,7,3,99.97,21.06,15.69,28.52,6.3,2.4
2018,7,4,99.93,21.24,11.55,28.04,6.38,2.89
2018,7,5,99.88,20.69,2.85,29.38,5.59,2.04
2018,7,6,99.77,21.3,13.96,30.04,6.21,4.95
2018,7,7,99.68,21.85,3.57,29.9,6.98,5.77
2018,7,8,99.69,21.42,3.02,29.01,7.17,5.14
2018,7,9,99.75,21.67,8.25,29.52,7.22,4.82
2018,7,10,99.8,22.16,9.79,29.4,7.21,4.51
2018,7,11,99.68,21.73,2.17,29.31,7.13,5.59
2018,7,12,99.62,21.67,6.8,29.06,7.25,5.3
2018,7,13,99.64,22.09,5.07,29.02,7.2,4.64
2018,7,14,99.56,22.16,8.17,29.17,7.28,5.04
2018,7,15,99.49,21.97,10.1,29.08,7.45,5.32
2018,7,16,99.49,21.61,13.73,29.23,7.28,4.95
2018,7,17,99.58,21.79,11.39,29.51,7.2,4.42
2018,7,18,99.68,22.4,4.71,30,6.98,5.24
2018,7,19,99.62,22.64,5.22,30.44,7.21,6.57
2018,7,20,99.51,23.01,15.37,30.01,7.12,4.97
2018,7,21,99.32,22.34,14.27,29.29,7.2,3.11
2018,7,22,99.37,22.28,47.72,28.87,7.05,2.6
2018,7,23,99.84,21.24,22.01,28.92,6.9,2.81
2018,7,24,100.03,21.48,8.56,28.68,6.77,3.32
2018,7,25,100.01,21.3,14.49,28.12,6.36,2.06
2018,7,26,100,21.18,23.58,27.76,6.86,1.38
2018,7,27,99.9,20.69,20.11,27.58,6.48,3.07
2018,7,28,99.9,21.3,12.3,28.33,6.53,3.48
2018,7,29,99.84,21.42,11.97,28.26,5.78,2.94
2018,7,30,99.76,21.61,9.37,28.58,6.18,4.2
2018,7,31,99.78,21.24,14.92,28.43,6.22,2.82
2018,8,1,99.84,20.51,22.03,27.76,6.23,1.77
2018,8,2,100.01,19.96,2.13,27.68,6.47,3.08
2018,8,3,99.93,21,3.99,28.49,6.2,3.5
2018,8,4,99.88,21,8.22,28.93,6.25,4.87
2018,8,5,99.85,21.97,21.66,28.49,6.28,3.28
2018,8,6,99.61,22.28,31.76,28.06,6.2,3.33
2018,8,7,99.66,21.67,8.68,28.19,6.69,4.38
2018,8,8,99.93,21.06,5.39,28.23,6.68,5.22
2018,8,9,100.16,20.81,4.38,28.3,6.85,4.81
2018,8,10,100.08,21.36,1.57,28.77,6.7,5.45
2018,8,11,99.83,22.09,2.01,28.62,6.94,5.64
2018,8,12,99.63,21.73,5.06,28.76,6.86,4.8
2018,8,13,99.63,21.85,5,29.19,6.95,4.61
2018,8,14,99.57,22.4,9.1,28.93,6.7,4.69
2018,8,15,99.74,22.28,7.6,28.75,7.13,4.03
2018,8,16,99.99,21.61,3.01,28.59,6.96,4.87
2018,8,17,99.85,21.3,9.13,28.55,6.61,5.07
2018,8,18,99.72,21.73,0.84,28.78,6.61,5.49
2018,8,19,99.64,21.85,19.33,28.4,6.78,1.3
2018,8,20,99.77,21.85,13.76,28.23,6.94,4.29
2018,8,21,99.89,21.67,10.71,28.42,6.79,3.69
2018,8,22,99.89,22.03,33.3,28.76,6.55,4.54
2018,8,23,99.97,21.18,4.32,28.23,6.53,5.32
2018,8,24,99.91,22.4,9.64,28.26,6.31,3.41
2018,8,25,99.83,21.85,9.2,28.8,6.56,4.36
2018,8,26,99.71,21.61,9.43,28.32,6.6,5.26
2018,8,27,99.74,22.16,6.07,28.28,6.77,4.19
2018,8,28,100.03,21.79,10.59,28.45,6.52,4.61
2018,8,29,100.17,21.06,2.97,28.4,6.6,4.89
2018,8,30,100.04,21.18,2,28.31,6.19,4.36
2018,8,31,100.02,22.03,5.12,28.8,6.45,3.07
2018,9,1,100.19,21.3,6.48,27.78,6.54,4.86
2018,9,2,100.2,21.12,15.85,27.39,6.48,2.1
2018,9,3,100.18,20.87,2.17,27.96,6.21,4.07
2018,9,4,100.2,20.94,4.97,27.39,5.72,3.6
2018,9,5,99.97,20.69,16.36,27.89,6.57,4.3
2018,9,6,99.72,20.94,17.43,27.13,6.38,3.07
2018,9,7,100.21,20.81,9.85,27.81,6.4,4.48
2018,9,8,100.43,20.57,0.82,28.12,6.09,5.39
2018,9,9,100.55,20.63,0.92,27.96,6.4,5.85
2018,9,10,100.73,21,1.71,28.23,6.16,5.37
2018,9,11,100.68,21.06,7.58,27.9,5.9,3.5
2018,9,12,100.47,20.81,1.59,27.71,5.59,4.04
2018,9,13,100.36,21.12,4.95,28.38,5.85,4.37
2018,9,14,100.49,20.51,3.37,28.65,5.47,4.32
2018,9,15,100.56,20.63,6.85,28.77,5.71,4.53
2018,9,16,100.42,20.69,2.67,27.91,5.71,4.87
2018,9,17,100.24,20.69,0.05,28.94,6.06,5.82
2018,9,18,100.25,20.45,0,28.65,6.09,5.88
2018,9,19,100.25,20.69,1.01,28.31,5.71,5.21
2018,9,20,100.24,21.61,74.23,27.46,6.47,2.31
2018,9,21,100.65,20.69,21.59,27.08,5.95,2.17
2018,9,22,101.08,19.59,5.69,26.76,6.23,4.09
2018,9,23,101.08,19.17,0.14,27.44,6.28,5.82
2018,9,24,100.83,20.32,0.02,27.87,6.19,5.61
2018,9,25,100.65,21,0.45,27.87,5.41,4.52
2018,9,26,100.6,19.9,5.54,28.53,5.13,3.91
2018,9,27,100.68,20.39,2.15,28.19,5.42,4.11
2018,9,28,100.74,20.08,1.17,28.32,5.6,5
2018,9,29,100.72,20.45,0.37,28.74,5.25,4.98
2018,9,30,100.72,19.17,0.05,28.31,5.4,5.41
2018,10,1,100.79,17.52,0,27.84,5.86,5.82
2018,10,2,100.84,18.74,0,27.76,5.7,5.63
2018,10,3,100.82,18.19,0,27.91,5.68,5.61
2018,10,4,100.9,17.64,0,28.07,5.63,5.44
2018,10,5,100.95,17.46,0,27.77,5.36,5.29
2018,10,6,100.92,17.09,0,28.23,5.31,5.22
2018,10,7,100.91,15.87,0,27.93,5.37,5.13
2018,10,8,100.86,16.24,0,27.91,5.37,5.3
2018,10,9,100.8,16.36,0.03,27.19,5.32,4.53
2018,10,10,100.74,18.55,10.18,25.5,5.69,2.71
2018,10,11,100.79,19.04,19.89,25.74,5.71,3
2018,10,12,100.87,18.55,31.23,25.73,5.2,0.94
2018,10,13,100.65,19.29,7.44,25.87,5.34,2.41
2018,10,14,101,16.36,0.32,25.26,5.42,4.69
2018,10,15,101.16,15.5,0.02,26.01,5.32,5.06
2018,10,16,101.16,14.16,0,25.26,5.26,5.23
2018,10,17,101.06,13.24,0,24.71,5.06,4.94
2018,10,18,100.95,16.17,0,25.37,4.89,4.89
2018,10,19,101.03,16.05,0,27.07,4.87,4.62
2018,10,20,101.16,15.56,0,26.72,4.8,4.74
2018,10,21,101.19,14.53,0,26.07,4.86,4.78
2018,10,22,101.1,14.34,0,25.73,4.79,4.82
2018,10,23,101.09,14.59,0,25.73,4.65,4.65
2018,10,24,101.14,15.08,1.12,25.19,4.22,3.93
2018,10,25,101.33,11.23,0,23.62,5.19,5.23
2018,10,26,101.4,11.23,0,24.05,5.16,5.02
2018,10,27,101.42,11.6,0,24.41,5.1,5.01
2018,10,28,101.38,13.79,0.22,24.15,4.87,2.99
2018,10,29,101.31,15.87,3.01,23.44,4.88,2.18
2018,10,30,101.15,16.05,1.81,22.82,5.05,2.15
2018,10,31,101.24,16.42,1.9,24.58,5.33,4.66
2018,11,1,101.24,15.87,0,25.35,5.12,4.72
2018,11,2,101.2,15.69,0.52,25.23,4.99,4.32
2018,11,3,101.23,15.56,0.04,25.4,4.96,4.75
2018,11,4,101.22,16.36,0,25.15,4.86,4.7
2018,11,5,101.14,17.03,0,25.55,4.38,4.19
2018,11,6,101.16,16.24,0.24,26.1,3.97,3.84
2018,11,7,101.31,16.05,3.83,26.26,3.83,1.76
2018,11,8,101.26,14.34,0.01,24.02,3.81,3.63
2018,11,9,101.16,11.66,0,22.33,3.83,3.81
2018,11,10,101.21,10.93,0,21.72,4.12,4.08
2018,11,11,101.27,12.02,0,22.4,4.63,4.65
2018,11,12,101.17,12.15,0,22.33,4.83,4.59
2018,11,13,101,11.78,0,22.43,4.54,4.54
2018,11,14,101.05,11.84,0,23.19,3.97,3.75
2018,11,15,101.19,12.7,0,23,4.06,3.97
2018,11,16,101.15,12.33,0,23.05,4.2,4.21
2018,11,17,101.12,12.39,0,22.37,3.88,3.9
2018,11,18,101.3,12.27,0,22.62,3.9,3.81
2018,11,19,101.47,10.74,0,21.94,3.77,3.81
2018,11,20,101.42,11.78,0,22.72,3.91,3.51
2018,11,21,101.48,10.86,0,21.26,3.99,3.76
2018,11,22,101.5,10.19,0,20.78,3.77,3.73
2018,11,23,101.52,9.77,0,20.56,3.91,3.81
2018,11,24,101.51,9.7,0,19.61,3.78,3.75
2018,11,25,101.47,10.86,0,20.07,3.79,3.73
2018,11,26,101.38,10.68,0,20.52,4.01,3.75
2018,11,27,101.53,11.29,0,21.63,4.2,3.76
2018,11,28,101.56,11.66,0,21.97,4.63,4.46
2018,11,29,101.63,11.11,0,21.24,4.6,4.55
2018,11,30,101.59,10.99,0,20.95,4.13,3.45
2018,12,1,101.4,10.68,0,20.93,3.76,3.6
2018,12,2,101.28,10.38,0,20.46,3.52,3.42
2018,12,3,101.42,9.64,0,19.93,3,2.98
2018,12,4,101.5,9.22,0,19.08,3.28,3.29
2018,12,5,101.32,8.91,0,18.71,3.66,3.67
2018,12,6,101.22,9.22,0,19.16,3.36,3.11
2018,12,7,101.26,8.61,0,18.83,3.33,3.37
2018,12,8,101.44,7.87,0,17.46,3.53,3.31
2018,12,9,101.38,7.14,0,16.87,3.75,3.79
2018,12,10,101.34,7.63,0,17.95,4.07,4.07
2018,12,11,101.3,8.67,0,18.37,3.94,3.44
2018,12,12,101.43,9.03,0,19.13,3.67,3.71
2018,12,13,101.54,9.64,0,19.75,3.89,3.92
2018,12,14,101.65,9.46,0,20.03,3.96,3.66
2018,12,15,101.77,7.63,0,18.2,4.06,3.17
2018,12,16,101.78,8.91,0.51,18.76,4.09,1.99
2018,12,17,101.66,11.05,9.06,18.19,4.22,1.33
2018,12,18,101.36,12.15,9.72,19.13,3.9,0.91
2018,12,19,101.62,9.28,0.04,17.62,4.43,4.39
2018,12,20,101.61,8.61,0,16.59,3.97,3.93
2018,12,21,101.52,7.57,0,16.08,3.57,3.59
2018,12,22,101.58,7.08,0,15.4,3.59,3.48
2018,12,23,101.57,6.59,0,15.01,3.64,3.59
2018,12,24,101.46,6.41,0,15.3,3.79,3.74
2018,12,25,101.41,6.16,0,15.49,3.81,3.86
2018,12,26,101.38,5.98,0,15.26,3.83,3.79
2018,12,27,101.35,5.8,0,14.66,3.63,3.67
2018,12,28,101.42,5.68,0,14.61,3.5,3.55
2018,12,29,101.73,5.25,0,13.15,3.97,3.97
2018,12,30,101.81,5.43,0,13.36,3.98,4.01
2018,12,31,101.8,6.29,0,14.19,4.17,4.09
2019,1,1,101.82,6.35,0,15.08,4.34,4.32
2019,1,2,101.8,6.35,0,15.65,4.24,4.27
2019,1,3,101.82,6.23,0,15.98,3.9,3.86
2019,1,4,101.9,6.04,0,15.41,3.55,3.46
2019,1,5,101.72,6.41,0,15.68,3.66,3.67
2019,1,6,101.56,7.26,0,17.4,4.29,4.29
2019,1,7,101.4,7.39,0,18.01,4.63,4.65
2019,1,8,101.33,7.87,0,17.86,3.92,3.91
2019,1,9,101.46,8,0,18.03,3.61,3.34
2019,1,10,101.56,7.32,0,17.52,3.59,3.53
2019,1,11,101.63,5.98,0,16.33,3.83,3.76
2019,1,12,101.61,6.29,0,16.62,3.72,3.71
2019,1,13,101.59,6.47,0,17.09,3.95,3.96
2019,1,14,101.41,7.87,0,18.15,3.38,2.89
2019,1,15,101.57,6.9,0,17.56,3.48,3.35
2019,1,16,101.64,5.19,0,15.82,4.4,4.4
2019,1,17,101.43,5.49,0,16.4,4.24,4.24
2019,1,18,101.42,5.92,0,17.44,4.19,4.05
2019,1,19,101.53,5.86,0,17.18,3.92,3.81
2019,1,20,101.57,6.1,0,17.78,3.7,3.63
2019,1,21,101.51,6.59,0,18.83,3.9,3.83
2019,1,22,101.52,6.96,0,20.39,4.17,4.16
2019,1,23,101.46,7.51,0,20.81,4.42,4.34
2019,1,24,101.51,7.93,0,21.23,4.41,4.4
2019,1,25,101.55,7.81,0,21.59,4.44,4.28
2019,1,26,101.57,8.54,0,21.22,4.42,4.04
2019,1,27,101.6,9.34,0,20.62,4.29,3.11
2019,1,28,101.61,8.91,0,21.33,4.16,2.68
2019,1,29,101.62,6.53,0,19.06,4.08,3.78
2019,1,30,101.77,4.15,0,16.35,5.05,4.98
2019,1,31,101.7,4.7,0,17.41,4.94,4.87
2019,2,1,101.54,5.74,0,18.75,5.05,4.87
2019,2,2,101.4,5.92,0,19.57,4.97,4.95
2019,2,3,101.58,6.29,0,20.37,4.91,4.84
2019,2,4,101.74,6.47,0,21.01,4.82,4.7
2019,2,5,101.6,6.29,0,20.71,4.84,4.7
2019,2,6,101.3,6.96,0,21.22,4.58,4.52
2019,2,7,101.33,9.22,0,22.68,4.42,4.34
2019,2,8,101.3,10.13,0,23.15,4.27,3.68
2019,2,9,101.38,10.99,0.46,22.83,4.51,3.93
2019,2,10,101.74,5.98,0.02,19.44,5.13,5.09
2019,2,11,101.77,4.64,0,18.76,5.57,5.52
2019,2,12,101.81,5.49,0,19.87,5.45,5.4
2019,2,13,101.74,5.98,0,20.91,5.32,5.22
2019,2,14,101.46,6.9,0,22.57,5.07,5.06
2019,2,15,101.39,7.51,0,23.9,5.08,4.96
2019,2,16,101.36,8.61,1,22.33,5.1,3.13
2019,2,17,101.09,9.34,0,22.9,4.65,4.51
2019,2,18,101.08,7.26,0,22.12,4.85,4.79
2019,2,19,101.25,10.07,0,23.86,5.24,5.16
2019,2,20,101.52,10.5,0,25.07,5.08,4.92
2019,2,21,101.56,10.38,0,25.51,5.19,5.09
2019,2,22,101.22,10.93,0,26.18,5.03,4.63
2019,2,23,100.94,12.08,0.15,27.65,5.15,4.95
2019,2,24,100.95,10.62,0.15,26.95,5.3,5.21
2019,2,25,100.98,14.04,26.33,25.05,4.87,2.11
2019,2,26,100.99,14.71,39.41,24.4,4.82,2.23
2019,2,27,100.87,15.62,37.14,24.04,5.5,3.93
2019,2,28,101.03,12.39,20.96,22.26,5.02,2.94
2019,3,1,101.37,8.79,0,20.34,5.45,5.44
2019,3,2,101.36,8.12,0,20.69,5.99,5.81
2019,3,3,101.08,9.4,0,21.4,5.72,5.25
2019,3,4,100.79,14.16,9.46,22.64,4.67,3.05
2019,3,5,100.64,15.38,13.32,25.02,4.68,3.16
2019,3,6,100.86,13,0.14,24.51,4.83,4.41
2019,3,7,101.02,10.93,0,23.62,4.85,4.64
2019,3,8,101.17,8.97,0,22.4,5.6,5.58
2019,3,9,101.19,10.56,0,22.84,6.02,5.98
2019,3,10,101.16,14.16,0.01,24.18,5.36,4.46
2019,3,11,101.21,14.95,0.06,26.35,5.5,4.76
2019,3,12,101.16,15.08,0,26.79,5.68,5.42
2019,3,13,101.17,15.5,0,28.03,5.6,5.26
2019,3,14,101.21,15.62,0.12,27.89,5.37,5.07
2019,3,15,101.27,15.26,3.3,27.23,5.02,3.87
2019,3,16,101.25,14.16,0.32,27.23,5.39,4.5
2019,3,17,101.23,13.92,1.94,27.9,5.58,5.55
2019,3,18,101.19,13.43,11.18,24.82,5.78,3.99
2019,3,19,100.94,13.55,0.07,25.9,5.71,5.15
2019,3,20,100.97,13.24,0,26.21,5.75,5.24
2019,3,21,101.02,15.26,0.01,27.36,6.02,5.99
2019,3,22,100.95,15.62,3.12,28.25,5.89,5.59
2019,3,23,100.95,12.7,2.02,27.26,6.28,6.25
2019,3,24,100.98,9.64,0,26.7,6.85,6.81
2019,3,25,100.96,10.74,0,26.53,6.66,6.58
2019,3,26,101.05,12.88,0.39,28.3,6.15,5.79
2019,3,27,101.22,11.96,2.08,26.55,6.05,5.87
2019,3,28,101.12,13.67,0,27.53,6.38,5.83
2019,3,29,100.83,15.38,0,27.72,6.25,5.63
2019,3,30,100.7,15.2,0,28.98,6.01,4.97
2019,3,31,100.63,16.54,0.66,29.64,6.22,5.85
2019,4,1,100.73,17.09,1.9,29.41,5.86,5.62
2019,4,2,100.7,14.83,0.92,29.75,5.91,5.27
2019,4,3,100.8,13.31,0,28.69,6.57,6.26
2019,4,4,100.88,16.17,0,29.53,6.22,5.32
2019,4,5,100.79,16.17,1.53,30.07,5.62,4.21
2019,4,6,100.78,16.85,9.37,30.11,6.33,6.02
2019,4,7,100.79,16.3,7.23,28.76,6.36,5.82
2019,4,8,100.62,16.91,1.19,29.15,6.32,4.61
2019,4,9,100.66,16.3,5.74,29.9,6.61,6.28
2019,4,10,100.79,17.21,7.38,29.12,6.43,5.36
2019,4,11,100.72,17.4,0.1,29.66,6.52,5.26
2019,4,12,100.63,16.66,0.06,30.36,6.54,6.07
2019,4,13,100.66,16.36,0.02,31.21,6.65,6.49
2019,4,14,100.66,16.66,0.03,31.15,6.59,6.3
2019,4,15,100.57,16.85,0,32.08,6.37,6.21
2019,4,16,100.6,16.05,0.03,32.22,5.89,5.58
2019,4,17,100.78,17.03,1.49,32.43,5.99,5.14
2019,4,18,100.85,13.31,0.02,30.89,6.03,5.98
2019,4,19,100.67,14.77,0.46,31.08,5.87,3.93
2019,4,20,100.55,13.24,0.3,30.83,6.84,6.6
2019,4,21,100.47,14.22,1.22,31.08,6.8,6.42
2019,4,22,100.52,15.56,6.63,30.57,6.68,6.41
2019,4,23,100.72,14.95,0.03,30.57,6.94,6.87
2019,4,24,100.76,15.26,0.01,31.4,6.78,6.69
2019,4,25,100.69,15.08,0.01,31.68,6.93,6.74
2019,4,26,100.47,16.6,0.36,32.32,6.55,6.3
2019,4,27,100.35,17.4,0.7,32.98,6.68,6.53
2019,4,28,100.33,17.03,0,33.48,6.92,6.74
2019,4,29,100.4,17.4,0,33.04,7.18,7.03
2019,4,30,100.41,17.21,0.34,32.12,6.95,6.81
2019,5,1,100.44,18.13,0.29,31.49,7.2,6.94
2019,5,2,100.47,18.13,0.51,31.83,7.26,4.46
2019,5,3,100.18,19.47,42.44,28.77,7.18,1.03
2019,5,4,99.97,18.49,18.63,29.26,6.74,3.42
2019,5,5,100.59,18.13,0.01,30.88,6.68,6.34
2019,5,6,100.38,16.3,0.03,32.02,6.63,6.54
2019,5,7,100.24,17.09,0.61,32.04,7.21,7.08
2019,5,8,100.16,18.01,10.57,31.51,7.15,6.77
2019,5,9,100.05,18.19,0,32.52,6.94,6.66
2019,5,10,100.21,18.98,0,32.66,6.79,6.49
2019,5,11,100.42,19.84,0,32.03,6.8,6.62
2019,5,12,100.39,19.04,0,32.19,6.23,6
2019,5,13,100.32,18.62,1.46,32.73,6.02,5.61
2019,5,14,100.33,18.68,7.05,32.14,6.62,6.13
2019,5,15,100.46,17.58,1.82,32.23,6.62,5.98
2019,5,16,100.47,17.94,0.36,32.51,7.19,7.06
2019,5,17,100.36,18.55,0,32.9,6.79,6.65
2019,5,18,100.3,19.41,0.03,32.63,6.52,6.15
2019,5,19,100.46,19.65,0.08,32.62,6.37,5.92
2019,5,20,100.6,18.74,0.99,32.17,6.53,6.08
2019,5,21,100.49,18.98,0.73,32.48,6.52,6.29
2019,5,22,100.38,18.92,0.7,32.37,6.42,6.26
2019,5,23,100.41,18.92,1.72,31.72,6.29,4.88
2019,5,24,100.27,20.32,2.88,31.62,6.69,6.07
2019,5,25,100.14,20.45,9.63,30.88,6.82,4.41
2019,5,26,100.12,19.78,1.28,32.19,6.43,5.84
2019,5,27,100.2,20.39,0.24,32.31,6.99,6.65
2019,5,28,100.16,19.53,0.07,32.68,7.08,6.85
2019,5,29,100.1,18.62,0.22,33.3,6.86,6.68
